"Id","Elected","Amount","Label","Size","Color","ElectColor"
"brian harrison",FALSE,80400,"Brian Harrison",3.09403772650389,"red","grey"
"diana harshbarger",TRUE,102400,"Diana Harshbarger",3.16978638492223,"red","red"
"vicky hartzler",FALSE,186755,"Vicky Hartzler",3.36610162737269,"red","grey"
"maggie hassan",TRUE,1514601,"Maggie Hassan",4.14982539386577,"blue","blue"
"danielle hawk",FALSE,10400,"Danielle Hawk",2.52175757423915,"blue","grey"
"jahana hayes",TRUE,206983,"Jahana Hayes",3.4008969114777,"blue","blue"
"lauren hays",FALSE,5590,"Lauren Hays",2.36996089880142,"blue","grey"
"elizabeth heng",FALSE,38000,"Elizabeth Heng",2.87063753826555,"red","grey"
"brent hennrich",FALSE,8561,"Brent Hennrich",2.47316134362215,"blue","grey"
"kevin hern",TRUE,154565,"Kevin Hern",3.30301933407891,"red","red"
"daniel hernandez",FALSE,198710,"Daniel Hernandez",3.38705284304616,"blue","grey"
"yvette herrell",FALSE,382073,"Yvette Herrell",3.61588520955479,"red","grey"
"wade herring",FALSE,121620,"Wade Herring",3.22478303129729,"blue","grey"
"brian higgins",TRUE,111900,"Brian Higgins",3.19803349928378,"blue","blue"
"clay higgins",TRUE,125545,"Clay Higgins",3.23504213922046,"red","red"
"french hill",TRUE,303520,"French Hill",3.5336109443419,"red","red"
"jim himes",TRUE,139300,"Jim Himes",3.2688508985397,"blue","blue"
"bo hines",FALSE,189725,"Bo Hines",3.3714168741121,"red","grey"
"ashley hinson",TRUE,165401,"Ashley Hinson",3.32547596339923,"red","red"
"matt hinterlong",FALSE,13400,"Matt Hinterlong",2.58648807143213,"blue","grey"
"jevin hodge",FALSE,105609,"Jevin Hodge",3.17958246351373,"blue","grey"
"john hoeven",TRUE,246676,"John Hoeven",3.46108838368257,"red","red"
"jason holic",FALSE,1600,"Jason Holic",2.09127910518255,"yellow","grey"
"trey hollingsworth",FALSE,63300,"Trey Hollingsworth",3.02092797541125,"red","grey"
"dale holness",FALSE,127700,"Dale Holness",3.24055270818655,"blue","grey"
"ron hood",FALSE,69600,"Ron Hood",3.04972671398365,"red","grey"
"steven horsford",TRUE,331062,"Steven Horsford",3.56443692040062,"blue","blue"
"chrissy houlahan",TRUE,202695,"Chrissy Houlahan",3.39378482620968,"blue","blue"
"stephen houlahan",FALSE,10804,"Stephen Houlahan",2.53138648771408,"blue","grey"
"eugene howard",FALSE,4000,"Eugene Howard",2.29195453899233,"blue","grey"
"steny hoyer",TRUE,273138,"Steny Hoyer",3.49653767825464,"blue","blue"
"muad hrezi",FALSE,53706,"Muad Hrezi",2.97168163785081,"blue","grey"
"lourin hubbard",FALSE,23350,"Lourin Hubbard",2.73418998681455,"blue","grey"
"peggy hubbard",FALSE,16000,"Peggy Hubbard",2.63276440866847,"red","grey"
"richard hudson",TRUE,153000,"Richard Hudson",3.29965962771931,"red","red"
"jared huffman",TRUE,105100,"Jared Huffman",3.17804667744654,"blue","blue"
"scott huffman",FALSE,5540,"Scott Huffman",2.36783249585983,"blue","grey"
"bill huizenga",TRUE,172863,"Bill Huizenga",3.34018256349582,"red","red"
"jonathan hullihan",FALSE,38464,"Jonathan Hullihan",2.87412362527605,"red","grey"
"alexandra hunt",FALSE,33150,"Alexandra Hunt",2.83170725353493,"blue","grey"
"trey hunt",FALSE,6896,"Trey Hunt",2.42024719400325,"blue","grey"
"muzib huq",FALSE,7900,"Muzib Huq",2.45336807222197,"blue","grey"
"tom hwang",FALSE,2000,"Tom Hwang",2.13846919998238,"red","grey"
"martin hyde",FALSE,7890,"Martin Hyde",2.45305734226226,"red","grey"
"robert hyde",FALSE,2000,"Robert Hyde",2.13846919998238,"red","grey"
"laurel imer",FALSE,21735,"Laurel Imer",2.7146632548818,"red","grey"
"darrell issa",TRUE,109600,"Darrell Issa",3.19139863840676,"red","red"
"sheila lee",TRUE,148300,"Sheila Lee",3.28938051196654,"blue","blue"
"jeff jackson",TRUE,38830,"Jeff Jackson",2.8768468259897,"blue","blue"
"natalie jackson",FALSE,41300,"Natalie Jackson",2.89464297260562,"blue","grey"
"ronny jackson",TRUE,113599,"Ronny Jackson",3.20285627697333,"red","red"
"chris jacobs",FALSE,107200,"Chris Jacobs",3.18434033932694,"red","grey"
"matt jacobs",FALSE,124400,"Matt Jacobs",3.23207952521059,"red","grey"
"sara jacobs",TRUE,226640,"Sara Jacobs",3.43189234611091,"blue","blue"
"isiah james",FALSE,6850,"Isiah James",2.41862789328593,"blue","grey"
"pramila jayapal",TRUE,150999,"Pramila Jayapal",3.29531858051887,"blue","blue"
"brian jaye",FALSE,7700,"Brian Jaye",2.44708509914366,"blue","grey"
"bobby jeffries",FALSE,19200,"Bobby Jeffries",2.68120563133006,"red","grey"
"hakeem jeffries",TRUE,718250,"Hakeem Jeffries",3.85147925924025,"blue","blue"
"jonathan jenkins",FALSE,8150,"Jonathan Jenkins",2.46102350072927,"red","grey"
"harold john",FALSE,5000,"Harold John",2.3436729115921,"blue","grey"
"audra johnson",FALSE,21591,"Audra Johnson",2.71285933552132,"red","grey"
"bill johnson",TRUE,141462,"Bill Johnson",3.27388921602432,"red","red"
"dusty johnson",TRUE,156587,"Dusty Johnson",3.30731507456776,"red","red"
"eddie johnson",FALSE,28500,"Eddie Johnson",2.78923101680431,"blue","grey"
"hank johnson",TRUE,97500,"Hank Johnson",3.15428159272525,"blue","blue"
"jeff johnson",FALSE,12900,"Jeff Johnson",2.576671008621,"blue","grey"
"liz johnson",FALSE,36000,"Liz Johnson",2.85515868141496,"blue","grey"
"mike johnson",TRUE,127700,"Mike Johnson",3.24055270818655,"red","red"
"ron johnson",TRUE,286162,"Ron Johnson",3.5128628657549,"red","red"
"tamara johnson-shealey",FALSE,8415,"Tamara Johnson-Shealey",2.4689108714481,"blue","grey"
"lateresa jones",FALSE,2500,"Lateresa Jones",2.18672414788656,"red","grey"
"mondaire jones",FALSE,341785,"Mondaire Jones",3.57581712455856,"blue","grey"
"jim jordan",TRUE,142022,"Jim Jordan",3.27518293458592,"red","red"
"elizabeth joy",FALSE,79576,"Elizabeth Joy",3.09085200254764,"red","grey"
"david joyce",TRUE,228150,"David Joyce",3.43417203452347,"red","red"
"john joyce",TRUE,147000,"John Joyce",3.28648559811068,"red","red"
"kai kahele",FALSE,90750,"Kai Kahele",3.13173252948911,"blue","grey"
"marcy kaptur",TRUE,160329,"Marcy Kaptur",3.31513492213486,"blue","blue"
"john katko",FALSE,116453,"John Katko",3.2108134097279,"red","grey"
"bill keating",TRUE,102450,"Bill Keating",3.16994112565045,"blue","blue"
"fred keller",FALSE,62000,"Fred Keller",3.01466576424174,"red","grey"
"brenden kelley",FALSE,30150,"Brenden Kelley",2.80497330000773,"blue","grey"
"mark kelly",TRUE,1006805,"Mark Kelly",3.98377256440894,"blue","blue"
"mike kelly",TRUE,101600,"Mike Kelly",3.16730123990824,"red","red"
"odessa kelly",FALSE,74990,"Odessa Kelly",3.07255973788163,"blue","grey"
"robin kelly",TRUE,110360,"Robin Kelly",3.19360477666507,"blue","blue"
"trent kelly",TRUE,136700,"Trent Kelly",3.26269781013957,"red","red"
"bob kennedy",FALSE,4357,"Bob Kennedy",2.31163230980634,"red","grey"
"brynne kennedy",FALSE,5000,"Brynne Kennedy",2.3436729115921,"blue","grey"
"john kennedy",TRUE,227910,"John Kennedy",3.43381060927566,"red","red"
"ronda kennedy",FALSE,3260,"Ronda Kennedy",2.24554498655156,"red","grey"
"joe kent",FALSE,89435,"Joe Kent",3.12716467173996,"red","grey"
"malcolm kenyatta",FALSE,75525,"Malcolm Kenyatta",3.07474478364525,"blue","grey"
"haneefah khaaliq",FALSE,10000,"Haneefah Khaaliq",2.51188643150958,"blue","grey"
"alex khalil",FALSE,2550,"Alex Khalil",2.19105872660243,"blue","grey"
"ro khanna",TRUE,424679,"Ro Khanna",3.65431582479468,"blue","blue"
"jen kiggans",TRUE,135605,"Jen Kiggans",3.26007484171537,"red","red"
"dan kildee",TRUE,283812,"Dan Kildee",3.50996734007036,"blue","blue"
"derek kilmer",TRUE,163837,"Derek Kilmer",3.32231799646365,"blue","blue"
"heather kilpatrick",FALSE,12105,"Heather Kilpatrick",2.56033315049681,"blue","grey"
"andy kim",TRUE,436162,"Andy Kim",3.66407861007051,"blue","blue"
"sery kim",FALSE,16471,"Sery Kim",2.64041381710621,"red","grey"
"young kim",TRUE,264295,"Young Kim",3.48504904837185,"red","red"
"ron kind",FALSE,124350,"Ron Kind",3.23194959497529,"blue","grey"
"esther king",FALSE,180000,"Esther King",3.35372347271223,"red","grey"
"kelvin king",FALSE,56600,"Kelvin King",2.98731928908571,"red","grey"
"craig kinsey",FALSE,6300,"Craig Kinsey",2.39846869804749,"red","grey"
"adam kinzinger",FALSE,137225,"Adam Kinzinger",3.26394869763437,"red","grey"
"tyler kistner",FALSE,115600,"Tyler Kistner",3.20845375081205,"red","grey"
"brad klippert",FALSE,8135,"Brad Klippert",2.46057017603894,"red","grey"
"lonny koons",FALSE,3109,"Lonny Koons",2.2349204643369,"red","grey"
"robert kovic",FALSE,2980,"Robert Kovic",2.22546939619415,"red","grey"
"elizabeth kreiselmaier",FALSE,40416,"Elizabeth Kreiselmaier",2.88838667561084,"red","grey"
"raja krishnamoorthi",TRUE,484423,"Raja Krishnamoorthi",3.70273367191,"blue","blue"
"neil kumar",FALSE,13635,"Neil Kumar",2.59098867203802,"red","grey"
"rishi kumar",FALSE,101550,"Rishi Kumar",3.16714533425476,"blue","grey"
"lucas kunce",FALSE,119298,"Lucas Kunce",3.21857264828076,"blue","grey"
"stephanie kunze",FALSE,32825,"Stephanie Kunze",2.82891874549073,"red","grey"
"ann kuster",TRUE,196145,"Ann Kuster",3.38265514191649,"blue","blue"
"david kustoff",TRUE,157250,"David Kustoff",3.30871275327041,"red","red"
"jackson lahmeyer",FALSE,66242,"Jackson Lahmeyer",3.03468308264372,"red","grey"
"darin lahood",TRUE,308700,"Darin LaHood",3.53959573350312,"red","red"
"doug lamalfa",TRUE,106400,"Doug LaMalfa",3.18195594765761,"red","red"
"conor lamb",FALSE,297955,"Conor Lamb",3.52707803038921,"blue","grey"
"douglas lamborn",TRUE,95700,"Douglas Lamborn",3.14840935220369,"red","red"
"jim lamon",FALSE,155984,"Jim Lamon",3.30603925001736,"red","grey"
"bob lancia",FALSE,17588,"Bob Lancia",2.6577960136081,"red","grey"
"jim langevin",FALSE,54300,"Jim Langevin",2.97495213737898,"blue","grey"
"james lankford",TRUE,520450,"James Lankford",3.72939085286151,"red","red"
"jeff lare",FALSE,58500,"Jeff Lare",2.9971990523274,"red","grey"
"matt larkin",FALSE,81312,"Matt Larkin",3.09752959393771,"red","grey"
"rick larsen",TRUE,127949,"Rick Larsen",3.24118402415164,"blue","blue"
"john larson",TRUE,124000,"John Larson",3.23103876453099,"blue","blue"
"alex lasry",FALSE,324650,"Alex Lasry",3.55747241102493,"blue","grey"
"shawn lassiter",FALSE,37900,"Shawn Lassiter",2.86988121125134,"blue","grey"
"bob latta",TRUE,119258,"Bob Latta",3.21846471492469,"red","red"
"jake laturner",FALSE,157403,"Jake Laturner",3.30903454121302,"red","grey"
"catalina lauf",FALSE,77130,"Catalina Lauf",3.08121733918175,"red","grey"
"brenda lawrence",FALSE,61464,"Brenda Lawrence",3.01204934213606,"blue","grey"
"rogelio lawsin",FALSE,2900,"Rogelio Lawsin",2.21942155605632,"red","grey"
"al lawson",FALSE,93500,"Al Lawson",3.14109564795672,"blue","grey"
"larry lazor",FALSE,32700,"Larry Lazor",2.82783962203385,"red","grey"
"patrick leahy",FALSE,167234,"Patrick Leahy",3.32914305763189,"blue","grey"
"barbara lee",TRUE,142041,"Barbara Lee",3.27522674803017,"blue","blue"
"denton lee",FALSE,13050,"Denton Lee",2.5796515747705,"blue","grey"
"mike lee",TRUE,498910,"Mike Lee",3.71366069273899,"red","red"
"susie lee",TRUE,467242,"Susie Lee",3.68938678151684,"blue","blue"
"tyler lee",FALSE,47375,"Tyler Lee",2.93464060471899,"red","grey"
"debbie lesko",TRUE,127900,"Debbie Lesko",3.24105987672289,"red","red"
"julia letlow",TRUE,182900,"Julia Letlow",3.35908791561169,"red","red"
"andy levin",FALSE,414947,"Andy Levin",3.64585391414156,"blue","grey"
"mike levin",TRUE,340988,"Mike Levin",3.57498241231986,"blue","blue"
"ted lieu",TRUE,184710,"Ted Lieu",3.36239739733047,"blue","blue"
"john lira",FALSE,65350,"John Lira",3.03057167064522,"blue","grey"
"greg lirette",FALSE,5850,"Greg Lirette",2.38075983235251,"red","grey"
"mark littles",FALSE,13300,"Mark Littles",2.58455134358487,"red","grey"
"zoe lofgren",TRUE,398937,"Zoe Lofgren",3.63153665219819,"blue","blue"
"jack lombardi",FALSE,23950,"Jack Lombardi",2.74113580062624,"red","grey"
"billy long",FALSE,167298,"Billy Long",3.32927044110166,"red","grey"
"laura loomer",FALSE,67543,"Laura Loomer",3.0405912027754,"red","grey"
"luna lopez",FALSE,5050,"Luna Lopez",2.34600610428975,"red","grey"
"barry loudermilk",TRUE,120100,"Barry Loudermilk",3.2207298675325,"red","red"
"georgene louis",FALSE,22300,"Georgene Louis",2.72163879147357,"blue","grey"
"kimberly lowe",FALSE,2800,"Kimberly Lowe",2.21164696191087,"red","grey"
"alan lowenthal",FALSE,59600,"Alan Lowenthal",3.00278768430721,"blue","grey"
"frank lucas",TRUE,121950,"Frank Lucas",3.22565696753289,"red","red"
"robert lucero",FALSE,1000,"Robert Lucero",1.99526231496888,"blue","grey"
"blaine luetkemeyer",TRUE,175350,"Blaine Luetkemeyer",3.34495729123452,"red","red"
"ruth luevanos",FALSE,10255,"Ruth Luevanos",2.51821940649541,"blue","grey"
"anna luna",TRUE,172783,"Anna Luna",3.34002794956987,"red","red"
"elaine luria",FALSE,627191,"Elaine Luria",3.79961839698075,"blue","grey"
"stephen lynch",TRUE,106900,"Stephen Lynch",3.18344807507562,"blue","blue"
"eric lynn",FALSE,132400,"Eric Lynn",3.25228651565159,"blue","grey"
"nancy mace",TRUE,153186,"Nancy Mace",3.30006054353563,"red","red"
"j majewski",FALSE,66000,"J Majewski",3.03357260374973,"red","grey"
"tom malinowski",FALSE,503343,"Tom Malinowski",3.71694729780579,"blue","grey"
"nicole malliotakis",TRUE,204200,"Nicole Malliotakis",3.3962963140018,"red","red"
"carolyn maloney",FALSE,236435,"Carolyn Maloney",3.44644360685179,"blue","grey"
"sean maloney",FALSE,327644,"Sean Maloney",3.56073966093264,"blue","grey"
"ram mammadov",FALSE,6850,"Ram Mammadov",2.41862789328593,"blue","grey"
"josh mandel",FALSE,395521,"Josh Mandel",3.62841500874032,"red","grey"
"tracey mann",TRUE,157100,"Tracey Mann",3.3083970012304,"red","red"
"kathy manning",TRUE,161100,"Kathy Manning",3.31672568533191,"blue","blue"
"derek marshall",FALSE,59800,"Derek Marshall",3.00379381279274,"blue","grey"
"henry martin",FALSE,21900,"Henry Martin",2.71671706943948,"blue","grey"
"melissa martz",FALSE,48679,"Melissa Martz",2.94261988078954,"red","grey"
"brian maryott",FALSE,132772,"Brian Maryott",3.25319914678841,"red","grey"
"jessica mason",FALSE,30900,"Jessica Mason",2.81187394744589,"blue","grey"
"thomas massie",TRUE,77900,"Thomas Massie",3.08427963119966,"red","red"
"brian mast",TRUE,197030,"Brian Mast",3.38417829511918,"red","red"
"catherine masto",TRUE,1404717,"Catherine Masto",4.11868789972145,"blue","blue"
"chris mathys",FALSE,12800,"Chris Mathys",2.57466658709045,"red","grey"
"doris matsui",TRUE,110800,"Doris Matsui",3.19487577282776,"blue","blue"
"krystle matthews",FALSE,17654,"Krystle Matthews",2.65879168693641,"blue","grey"
"darius mayfield",FALSE,40628,"Darius Mayfield",2.88989819917784,"red","grey"
"lucy mcbath",TRUE,416701,"Lucy McBath",3.64739210966461,"blue","blue"
"mark mcbride",FALSE,12600,"Mark McBride",2.57061510129128,"red","grey"
"kevin mccarthy",TRUE,297300,"Kevin McCarthy",3.5263018981939,"red","red"
"michael mccaul",TRUE,168898,"Michael McCaul",3.33244085887799,"red","red"
"lisa mcclain",TRUE,108400,"Lisa McClain",3.18788706987635,"red","red"
"tom mcclintock",TRUE,119400,"Tom McClintock",3.21884773098705,"red","red"
"mark mccloskey",FALSE,36900,"Mark McCloskey",2.86221752561401,"red","grey"
"betty mccollum",TRUE,203798,"Betty McCollum",3.39562710628763,"blue","blue"
"ike mccorkle",FALSE,19410,"Ike McCorkle",2.68412386545052,"blue","grey"
"holly mccormack",FALSE,35510,"Holly McCormack",2.85124848307055,"blue","grey"
"richard mccormick",TRUE,196583,"Richard McCormick",3.38340974500996,"red","red"
"pat mccrory",FALSE,126200,"Pat McCrory",3.2367259929599,"red","grey"
"donald mceachin",TRUE,225600,"Donald McEachin",3.43031426647797,"blue","blue"
"randi mcginn",FALSE,58450,"Randi McGinn",2.99694278288761,"blue","grey"
"james mcgovern",TRUE,102300,"James McGovern",3.16947669935391,"blue","blue"
"john mcguigan",FALSE,9800,"John Mcguigan",2.50681686354469,"blue","grey"
"patrick mchenry",TRUE,551615,"Patrick McHenry",3.75114288099414,"red","red"
"david mckinley",FALSE,120800,"David McKinley",3.22260215685775,"red","grey"
"quincy mcknight",FALSE,3800,"Quincy McKnight",2.28022844830373,"red","grey"
"marc mcmain",FALSE,56970,"Marc McMain",2.98926640932334,"red","grey"
"jerry mcnerney",FALSE,77580,"Jerry McNerney",3.08301031325461,"blue","grey"
"gregory meeks",TRUE,256750,"Gregory Meeks",3.47496988495457,"blue","blue"
"rikin mehta",FALSE,20401,"Rikin Mehta",2.69752293336235,"red","grey"
"peter meijer",FALSE,246200,"Peter Meijer",3.4604199317855,"red","grey"
"grace meng",TRUE,154630,"Grace Meng",3.30315821133977,"blue","blue"
"dan meuser",TRUE,120292,"Dan Meuser",3.22124438520235,"red","red"
"kweisi mfume",TRUE,94000,"Kweisi Mfume",3.1427713497551,"blue","blue"
"luis miguel",FALSE,2500,"Luis Miguel",2.18672414788656,"red","grey"
"carol miller",TRUE,111200,"Carol Miller",3.19602728812646,"red","red"
"mary miller",TRUE,308521,"Mary Miller",3.53939043612025,"red","red"
"max miller",TRUE,240950,"Max Miller",3.4529691089061,"red","red"
"mariannette miller-meeks",TRUE,148750,"Mariannette Miller-Meeks",3.29037727791429,"red","red"
"cory mills",TRUE,82375,"Cory Mills",3.10155539871066,"red","red"
"dennis misigoy",FALSE,4085,"Dennis Misigoy",2.29677898645403,"L","grey"
"nicholas mitchell",FALSE,7499,"Nicholas Mitchell",2.44062095267642,"blue","grey"
"heather mizeur",FALSE,137000,"Heather Mizeur",3.26341313131555,"blue","grey"
"willie montague",FALSE,9748,"Willie Montague",2.50548352903962,"red","grey"
"john moolenaar",TRUE,195325,"John Moolenaar",3.38123832819482,"red","red"
"alex mooney",TRUE,283601,"Alex Mooney",3.50970630424522,"red","red"
"barry moore",TRUE,112920,"Barry Moore",3.20093670804983,"red","red"
"blake moore",TRUE,300050,"Blake Moore",3.52955019968856,"red","red"
"gwen moore",TRUE,123250,"Gwen Moore",3.22907916770144,"blue","blue"
"john moore",FALSE,12713,"John Moore",2.57291124279648,"red","grey"
"mark moores",FALSE,47275,"Mark Moores",2.934020566332,"red","grey"
"jerry moran",TRUE,432025,"Jerry Moran",3.66058830509168,"red","red"
"elizabeth moreira",FALSE,3660,"Elizabeth Moreira",2.27168499036545,"blue","grey"
"joseph morelle",TRUE,235275,"Joseph Morelle",3.44474896409777,"blue","blue"
"bernie moreno",FALSE,164100,"Bernie Moreno",3.32285092803224,"red","grey"
"jan morgan",FALSE,29820,"Jan Morgan",2.80188795282994,"red","grey"
"brandon mosely",FALSE,36400,"Brandon Mosely",2.85831532868717,"blue","grey"
"patrick moses",FALSE,9965,"Patrick Moses",2.51100588350398,"blue","grey"
"seth moulton",TRUE,279450,"Seth Moulton",3.50453507850876,"blue","blue"
"frank mrvan",TRUE,135769,"Frank Mrvan",3.26046889910568,"blue","blue"
"moses mugulusi",FALSE,1384,"Moses Mugulusi",2.06116903306441,"blue","grey"
"dave muhlbauer",FALSE,9500,"Dave Muhlbauer",2.49903512595608,"blue","grey"
"douglas mullenix",FALSE,3010,"Douglas Mullenix",2.22769971638173,"red","grey"
"markwayne mullin",TRUE,240210,"Markwayne Mullin",3.45190717266106,"red","red"
"lisa murkowski",FALSE,338666,"Lisa Murkowski",3.5725404915617,"red","grey"
"greg murphy",TRUE,138725,"Greg Murphy",3.26749907530799,"red","red"
"stephanie murphy",FALSE,114800,"Stephanie Murphy",3.20622642244579,"blue","grey"
"patty murray",TRUE,545082,"Patty Murray",3.74667639417576,"blue","blue"
"jerrold nadler",TRUE,218008,"Jerrold Nadler",3.41859177244658,"blue","blue"
"johnny nalbandian",FALSE,4400,"Johnny Nalbandian",2.31390363135585,"red","grey"
"bardia namdarkhan",FALSE,43550,"Bardia Namdarkhan",2.9100390438619,"red","grey"
"grace napolitano",TRUE,88900,"Grace Napolitano",3.12528894761343,"blue","blue"
"stewart navarre",FALSE,29250,"Stewart Navarre",2.79648559802432,"blue","grey"
"rhoda nazanin",FALSE,20762,"Rhoda Nazanin",2.70225866845668,"blue","grey"
"richard neal",TRUE,305350,"Richard Neal",3.53573569066009,"blue","blue"
"joseph neguse",TRUE,166040,"Joseph Neguse",3.32675847914798,"blue","blue"
"troy nehls",TRUE,109181,"Troy Nehls",3.19017646499831,"red","red"
"tom nelson",FALSE,71210,"Tom Nelson",3.056709020431,"blue","grey"
"wendy nevarez",FALSE,7275,"Wendy Nevarez",2.43323076980804,"red","grey"
"dan newhouse",TRUE,139550,"Dan Newhouse",3.26943708194608,"red","red"
"marie newman",FALSE,142628,"Marie Newman",3.27657776083563,"blue","grey"
"rett newton",FALSE,29250,"Rett Newton",2.79648559802432,"blue","grey"
